make,model,car,variant,body_type,fuel_type,fuel_system,type,drivetrain,displacement,cylinders,mileage,power,torque,fuel_tank,height,length,width,doors,seats,wheelbase,airbags,keyless_entry,start/stop,12Vpower,Aux,enginemalf_alarm,immobiliser,highspeed_alert,odometer,speedometer,tripmeter,price,cluster
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K2 D 5Str Taxi,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35.0,1655.0,3700.0,1735.0,5,5,2385.0,0,0,0,1,0,1,1,0.0,Digital,Yes,1,7702,2
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K2 D 6Str Taxi,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35.0,1655.0,3700.0,1735.0,5,6,2385.0,0,0,0,1,0,1,1,0.0,Digital,Yes,1,7836,2
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K2 5Str Cng Taxi,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35.0,1655.0,3700.0,1735.0,5,5,2385.0,0,0,0,1,0,1,1,0.0,Digital,"Analog, Digital",1,7340,2
Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K2 6Str Cng Taxi,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35.0,1655.0,3700.0,1735.0,5,6,2385.0,0,0,0,1,0,1,1,0.0,Digital,"Analog, Digital",1,7600,2
Maruti Suzuki,Swift,Maruti Suzuki Swift,Lxi,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.4,81.86,113,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,0,0,1,0,1,1,0.0,Digital,Analog,1,7266,2
Maruti Suzuki,Swift,Maruti Suzuki Swift,Vxi,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.4,81.86,113,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,8666,2
Maruti Suzuki,Swift,Maruti Suzuki Swift,Vxi Amt,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,20.4,81.86,113,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,9324,2
Maruti Suzuki,Swift,Maruti Suzuki Swift,Zxi,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.4,81.86,113,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,9492,2
Maruti Suzuki,Swift,Maruti Suzuki Swift,Zxi Amt,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,20.4,81.86,113,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,10150,2
Maruti Suzuki,Swift,Maruti Suzuki Swift,Zxi Plus,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.4,81.86,113,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,10612,2
Maruti Suzuki,Swift,Maruti Suzuki Swift,Ldi,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,25.2,73.97,190,37.0,1530.0,3840.0,1735.0,5,5,2430.0,2,1,0,1,0,1,1,0.0,Digital,Analog,1,8386,2
Maruti Suzuki,Swift,Maruti Suzuki Swift,Vdi,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,25.2,73.97,190,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,9772,2
Maruti Suzuki,Swift,Maruti Suzuki Swift,Vdi Amt,Hatchback,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1248,4,25.2,73.97,190,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,10430,2
Maruti Suzuki,Swift,Maruti Suzuki Swift,Zdi,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,25.2,73.97,190,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,10598,2
Maruti Suzuki,Swift,Maruti Suzuki Swift,Zdi Amt,Hatchback,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1248,4,25.2,73.97,190,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,11256,2
Maruti Suzuki,Swift,Maruti Suzuki Swift,Zdi Plus,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,25.2,73.97,190,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,11732,2
Maruti Suzuki,Swift,Maruti Suzuki Swift,Zxi Plus Amt,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,20.4,81.86,113,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,11228,2
Maruti Suzuki,Swift,Maruti Suzuki Swift,Zdi Plus Amt,Hatchback,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1248,4,25.2,73.97,190,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,12376,2
Tata,Altroz,Tata Altroz,Xe Petrol,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,3,18.0,84.82,113,37.0,1523.0,3990.0,1755.0,5,5,2501.0,2,0,0,1,0,1,1,1.0,Digital,"Analog, Digital",1,7406,2
Tata,Altroz,Tata Altroz,Xe Diesel,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,25.0,88.77,200,37.0,1523.0,3990.0,1755.0,5,5,2501.0,2,0,0,1,0,1,1,1.0,Digital,"Analog, Digital",1,9786,2
Tata,Tigor,Tata Tigor,Revotron Xe,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,3,23.0,84.82,113,35.0,1537.0,3992.0,1677.0,4,5,2450.0,0,0,0,1,0,1,1,0.0,Digital,Analog,1,8050,2
Tata,Tigor,Tata Tigor,Revotron Xm,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,3,23.0,84.82,113,35.0,1537.0,3992.0,1677.0,4,5,2450.0,0,0,0,1,1,1,1,0.0,Digital,Analog,1,8540,2
Tata,Tigor,Tata Tigor,Revotron Xz,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,3,23.0,84.82,113,35.0,1537.0,3992.0,1677.0,4,5,2450.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,9100,2
Tata,Tigor,Tata Tigor,Revotron Xz Plus,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,3,23.0,84.82,113,35.0,1537.0,3992.0,1677.0,4,5,2450.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,9786,2
Tata,Tigor,Tata Tigor,Revotron Xma,Sedan,Petrol,Injection,AMT,FWD (Front Wheel Drive),1199,3,23.0,84.82,113,35.0,1537.0,3992.0,1677.0,4,5,2450.0,2,0,0,1,1,1,1,0.0,Digital,Analog,1,9240,2
Tata,Tigor,Tata Tigor,Revotron Xza Plus,Sedan,Petrol,Injection,AMT,FWD (Front Wheel Drive),1199,3,23.0,84.82,113,35.0,1537.0,3992.0,1677.0,4,5,2450.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,10486,2
Tata,Zest,Tata Zest,Xe Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1193,4,17.6,88.77,140,44.0,1570.0,3995.0,1706.0,4,5,2470.0,0,1,0,1,0,1,1,0.0,Digital,Analog,1,8152,2
Tata,Zest,Tata Zest,Xe Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,23.0,73.97,190,44.0,1570.0,3995.0,1706.0,4,5,2470.0,0,1,0,1,0,1,1,0.0,Digital,Analog,1,9841,2
Tata,Zest,Tata Zest,Xm Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1193,4,17.6,88.77,140,44.0,1570.0,3995.0,1706.0,4,5,2470.0,0,1,0,1,1,1,1,0.0,Digital,Analog,1,9154,2
Tata,Zest,Tata Zest,Xms Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1193,4,17.6,88.77,140,44.0,1570.0,3995.0,1706.0,4,5,2470.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,9416,2
Tata,Zest,Tata Zest,Xt Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1193,4,17.6,88.77,140,44.0,1570.0,3995.0,1706.0,4,5,2470.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,10254,2
Tata,Zest,Tata Zest,Xm Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,23.0,73.97,190,44.0,1570.0,3995.0,1706.0,4,5,2470.0,0,1,0,1,1,1,1,0.0,Digital,Analog,1,10742,2
Tata,Zest,Tata Zest,Xms Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,20.65,73.97,190,44.0,1570.0,3995.0,1706.0,5,5,2470.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,11114,2
Tata,Zest,Tata Zest,Xt Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,23.0,88.77,200,44.0,1570.0,3995.0,1706.0,4,5,2470.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,11975,2
Tata,Zest,Tata Zest,Xma Diesel,Sedan,Diesel,Injection,AMT,FWD (Front Wheel Drive),1248,4,23.0,73.97,190,44.0,1570.0,3995.0,1706.0,4,5,2470.0,0,1,1,1,1,1,1,0.0,Digital,Analog,1,11708,2
Tata,Zest,Tata Zest,Xta Diesel,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1248,4,23.0,88.77,200,44.0,1570.0,3995.0,1706.0,4,5,2470.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,13846,2
Tata,Zest,Tata Zest,Zest Premio Edition,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,20.65,73.97,190,44.0,1570.0,3995.0,1706.0,5,5,2470.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,11043,2
Honda,Amaze,Honda Amaze,S Cvt Petrol,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1199,4,19.0,88.77,110,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,10682,2
Honda,Amaze,Honda Amaze,E Mt Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35.0,1498.0,3995.0,1695.0,4,5,2470.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,9870,2
Honda,Amaze,Honda Amaze,E Mt Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35.0,1498.0,3995.0,1695.0,4,5,2470.0,2,0,0,0,0,1,1,0.0,Digital,Analog,1,8302,2
Honda,Amaze,Honda Amaze,S Cvt Diesel,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1498,4,23.8,78.91,160,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,12110,2
Honda,Amaze,Honda Amaze,V Cvt Petrol,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1199,4,19.0,88.77,110,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,11522,2
Honda,Amaze,Honda Amaze,V Cvt Diesel,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1498,4,23.8,78.91,160,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,12950,2
Honda,Amaze,Honda Amaze,S Mt Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,10990,2
Honda,Amaze,Honda Amaze,Vx Mt Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,12502,2
Honda,Amaze,Honda Amaze,V Mt Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,11830,2
Honda,Amaze,Honda Amaze,Vx Mt Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,10934,2
Honda,Amaze,Honda Amaze,V Mt Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,1,1,0,0,1,1,0.0,Digital,Analog,1,10262,2
Honda,Amaze,Honda Amaze,S Mt Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,4,19.5,88.77,110,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,1,0,0,1,1,1,0.0,Digital,Analog,1,9422,2
Honda,Amaze,Honda Amaze,Exclusive Edition Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,12684,2
Honda,Amaze,Honda Amaze,Exclusive Edition Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,11116,2
Honda,Amaze,Honda Amaze,Vx Cvt Diesel,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,13524,2
Honda,Amaze,Honda Amaze,Vx Cvt Petrol,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,12096,2
Honda,Amaze,Honda Amaze,Ace Edition Cvt Diesel,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,13710,2
Honda,Amaze,Honda Amaze,Ace Edition Cvt Petrol,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,12282,2
Honda,Amaze,Honda Amaze,Ace Edition Mt Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,12688,2
Honda,Amaze,Honda Amaze,Ace Edition Mt Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,11120,2
Maruti Suzuki,Gypsy,Maruti Suzuki Gypsy,Hard Top,SUV,Petrol,Injection,Manual,4WD,1298,4,11.9,78.91,103,40.0,1875.0,4010.0,1540.0,3,8,2375.0,0,0,0,0,0,0,0,0.0,Digital,Analog,0,8922,2
Maruti Suzuki,Gypsy,Maruti Suzuki Gypsy,Soft Top,SUV,Petrol,Injection,Manual,4WD,1298,4,11.9,78.91,103,40.0,1845.0,4010.0,1540.0,3,8,2375.0,0,0,0,0,0,0,0,0.0,Digital,Analog,0,8718,2
Hyundai,Venue,Hyundai Venue,1.2 Kappa Mt E,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,17.52,80.88,112,45.0,1590.0,3995.0,1770.0,5,5,2500.0,2,0,0,1,1,1,1,1.0,Yes,Yes,1,9170,2
Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Mt S,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,4,18.27,115.4,172,45.0,1590.0,3995.0,1770.0,5,5,2500.0,2,1,1,1,1,1,1,1.0,Yes,Yes,1,11564,2
Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Mt Sx,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,4,18.27,115.4,172,45.0,1590.0,3995.0,1770.0,5,5,2500.0,2,1,1,1,0,1,1,1.0,Yes,Yes,1,13426,2
Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Mt Sx Dual Tone,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,4,18.27,115.4,172,45.0,1590.0,3995.0,1770.0,5,5,2500.0,2,1,1,1,1,1,1,1.0,Yes,Yes,1,13636,2
Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Mt Sx(O),SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),998,4,18.27,115.4,1712,45.0,1590.0,3995.0,1770.0,5,5,2500.0,6,1,1,1,1,1,1,1.0,Yes,Yes,1,14910,2
Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Dct S,SUV,Petrol,Injection,DCT,FWD (Front Wheel Drive),998,4,18.15,116.39,172,45.0,1590.0,3995.0,1770.0,5,5,2500.0,2,1,0,1,0,1,1,1.0,Yes,Yes,1,13160,2
Hyundai,Venue,Hyundai Venue,1.0 Turbo Gdi Dct Sx Plus,SUV,Petrol,Injection,DCT,FWD (Front Wheel Drive),998,4,18.15,116.39,172,45.0,1590.0,3995.0,1770.0,5,5,2500.0,2,1,1,1,1,1,1,1.0,Yes,Yes,1,15617,2
Hyundai,Venue,Hyundai Venue,1.2 Kappa Mt S,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,17.52,80.88,115,45.0,1590.0,3995.0,1770.0,5,5,2500.0,2,1,1,1,1,1,1,1.0,Yes,Yes,1,10150,2
Hyundai,Venue,Hyundai Venue,1.4 Crdi Mt Sx(O),SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1397,4,23.7,88.77,22,45.0,1590.0,3995.0,1770.0,5,5,2500.0,6,0,1,1,1,0,1,1.0,Digital,Analog,1,15246,2
Tata,Nexon,Tata Nexon,Xe,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,0,0,1,0,0,1,0.0,Analog,Analog,1,9730,2
Tata,Nexon,Tata Nexon,Xm,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,0,0,1,1,0,1,0.0,Analog,Analog,1,10780,2
Tata,Nexon,Tata Nexon,Xz,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,0,0,1,1,0,1,0.0,Analog,Analog,1,12180,2
Tata,Nexon,Tata Nexon,Xz Plus,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1,1,1,1,0,1,0.0,Analog,Analog,1,13300,2
Tata,Nexon,Tata Nexon,Xz Plus Dual Tone,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1,1,1,1,0,1,0.0,Analog,Analog,1,13580,2
Tata,Nexon,Tata Nexon,Xz Plus (O),SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1,1,1,1,0,1,0.0,Analog,Analog,1,14560,2
Tata,Nexon,Tata Nexon,Xz Plus (O) Dual Tone,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1,1,1,1,0,1,0.0,Analog,Analog,1,14840,2
Tata,Nexon,Tata Nexon,Xma,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1,0,1,1,0,1,0.0,Analog,Analog,1,11620,2
Tata,Nexon,Tata Nexon,Xza Plus,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1,1,1,1,0,1,0.0,Analog,Analog,1,14140,2
Tata,Nexon,Tata Nexon,Xza Plus Dual Tone,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1,1,1,1,0,1,0.0,Analog,Analog,1,14420,2
Tata,Nexon,Tata Nexon,Xza Plus (O),SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1,1,1,1,0,1,0.0,Analog,Analog,1,15400,2
Tata,Nexon,Tata Nexon,Xza Plus (O) Dual Tone,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1198,3,17.6,108.5,170,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1,1,1,1,0,1,0.0,Analog,Analog,1,15680,2
Tata,Nexon,Tata Nexon,Xe Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,0,0,1,0,0,1,0.0,Analog,Analog,1,11830,2
Tata,Nexon,Tata Nexon,Xm Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,0,0,1,1,0,1,0.0,Analog,Analog,1,12880,2
Tata,Nexon,Tata Nexon,Xz Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,0,0,1,1,0,1,0.0,Analog,Analog,1,14280,2
Tata,Nexon,Tata Nexon,Xz Plus Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1,1,1,1,0,1,0.0,Analog,Analog,1,15400,2
Tata,Nexon,Tata Nexon,Xz Plus Diesel Dual Tone,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1,1,1,1,0,1,0.0,Analog,Analog,1,15680,2
Tata,Nexon,Tata Nexon,Xz Plus (O) Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1,1,1,1,0,1,0.0,Analog,Analog,1,16660,2
Tata,Nexon,Tata Nexon,Xz Plus (O) Diesel Dual Tone,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1,1,1,1,0,1,0.0,Analog,Analog,1,16940,2
Tata,Nexon,Tata Nexon,Xma Diesel,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1,0,1,1,0,1,0.0,Analog,Analog,1,13720,2
Tata,Nexon,Tata Nexon,Xza Plus Diesel,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1,1,1,1,0,1,0.0,Analog,Analog,1,16240,2
Tata,Nexon,Tata Nexon,Xza Plus Diesel Dual Tone,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1,1,1,1,0,1,0.0,Analog,Analog,1,16520,2
Tata,Nexon,Tata Nexon,Xza Plus (O) Diesel,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1,1,1,1,0,1,0.0,Analog,Analog,1,17500,2
Tata,Nexon,Tata Nexon,Xza Plus (O) Diesel Dual Tone,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1497,4,23.97,108.5,260,44.0,1607.0,3994.0,1811.0,5,5,2498.0,2,1,1,1,1,0,1,0.0,Analog,Analog,1,17780,2
Fiat,Linea,Fiat Linea,Active Fire,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1368,4,15.7,112.44,207,45.0,1487.0,4596.0,1730.0,4,5,2603.0,0,1,0,0,1,1,1,0.0,Digital,Analog,1,10022,2
Fiat,Linea,Fiat Linea,Active Multijet,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,20.4,91.73,209,45.0,1494.0,4596.0,1730.0,4,5,2603.0,0,1,0,0,0,1,1,0.0,Digital,Analog,1,12070,2
Fiat,Linea,Fiat Linea,Dynamic Multijet,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,20.4,91.73,209,45.0,1494.0,4596.0,1730.0,5,5,2603.0,2,1,0,0,1,1,1,0.0,Digital,Analog,1,13048,2
Fiat,Linea,Fiat Linea,Emotion Multijet,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,20.4,91.73,209,45.0,1494.0,4596.0,1730.0,4,5,2603.0,2,1,0,0,1,1,1,0.0,Digital,Analog,1,13880,2
Fiat,Linea,Fiat Linea,T-Jet Emotion,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1368,4,15.7,112.44,207,45.0,1487.0,4596.0,1730.0,4,5,2603.0,2,1,0,0,1,1,1,0.0,Digital,Analog,1,13968,2
Mahindra,Bolero Power Plus,Mahindra Bolero Power Plus,Zlx,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1493,4,16.5,69.04,195,60.0,1880.0,3995.0,1745.0,5,7,2680.0,0,1,0,1,1,1,1,0.0,Digital,Digital,1,12409,2
Mahindra,Bolero Power Plus,Mahindra Bolero Power Plus,Slx,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1493,4,16.5,69.04,195,60.0,1880.0,3995.0,1745.0,5,7,2680.0,0,1,0,1,1,1,1,0.0,Digital,Digital,1,11918,2
Mahindra,Bolero Power Plus,Mahindra Bolero Power Plus,Sle,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1493,4,16.5,69.04,195,60.0,1880.0,3995.0,1745.0,5,7,2680.0,0,0,0,0,0,1,1,0.0,Digital,Digital,1,10999,2
